date,capacity,turnover,high,low,close,change,transaction_volume,open
1469840400,36577822,6042239175,166.0,163.5,166.0,3.5,13186,164.5
1470013200,34703892,6112481446,177.0,174.5,177.0,4.5,11713,175.0
1470099600,15366106,2707287048,177.5,175.5,176.0,-1.0,6097,177.5
1470186000,21652236,3745324328,174.0,172.0,172.5,-3.5,8267,172.5
1470272400,14292159,2481942916,174.5,172.5,174.5,2.0,4503,173.0
1470358800,25803777,4555686581,177.5,174.0,177.0,2.5,8212,175.0
1470618000,16241757,2882438800,178.0,176.5,178.0,1.0,5032,178.0
1470704400,16443465,2940137770,179.5,177.0,178.5,0.5,6767,178.5
1470790800,19307662,3453612114,179.5,178.0,179.5,1.0,5979,179.0
1470877200,28216223,4982106809,178.0,175.5,176.5,-3.0,9250,177.5
1470963600,23986752,4264514880,178.5,177.0,177.5,1.0,7860,178.5
1471222800,13660192,2438220101,179.0,177.5,179.0,1.5,4907,178.5
1471309200,34284274,6042810224,179.0,175.0,175.5,-3.5,10692,178.0
1471395600,24169622,4272164742,177.5,176.0,177.0,1.5,8245,177.0
1471482000,27899726,4897229556,176.5,175.0,176.0,-1.0,9690,176.0
1471568400,23496710,4116962848,177.5,174.0,174.5,-1.5,8233,177.0
1471827600,21822066,3765989158,174.0,171.5,173.0,-1.5,7785,173.0
1471914000,21467596,3742518814,175.0,173.5,174.0,1.0,6651,174.0
1472000400,12532486,2182702578,175.5,173.5,173.5,-0.5,4272,175.0
1472086800,23973648,4223271748,177.0,174.5,177.0,3.5,8613,175.0
1472173200,15804932,2788761532,177.0,175.0,177.0,0.0,4529,175.0
1472432400,16967254,2980249547,177.0,174.0,176.5,-0.5,5102,175.0
1472518800,19752234,3452895298,176.5,174.0,174.5,-2.0,5559,176.0
1472605200,42461245,7408331135,177.0,174.5,176.0,1.5,6850,176.5
1472691600,26101335,4486398290,176.0,173.0,173.5,-2.5,7279,176.0
1472778000,19489130,3368711120,176.5,174.0,174.5,1.0,6315,176.5
1473037200,27982906,4884204996,177.5,176.5,176.5,2.0,6513,176.5
1473123600,29646892,5218919616,179.0,176.5,179.0,2.5,9498,177.0
1473210000,50851477,9311446211,185.0,180.0,184.0,5.0,19497,180.5
1473296400,30307949,5555013307,184.5,182.5,183.0,-1.0,10923,182.5
1473382800,30635512,5518555160,181.0,179.5,179.5,-3.5,8177,181.0
1473469200,15470223,2747098264,179.0,176.0,178.0,-1.5,5804,177.0
1473642000,42751708,7504512206,177.5,174.0,175.0,-3.0,14891,177.5
1473728400,38438582,6736154003,176.5,173.5,175.0,0.0,11379,176.5
1473814800,52966216,9216408104,176.0,173.5,173.5,-1.5,11689,174.0
1474246800,57296972,10375685848,183.0,178.5,182.5,9.0,19155,179.5
1474333200,23647416,4319888712,183.5,181.5,183.0,0.5,8140,182.0
1474419600,26261794,4805884782,184.0,180.5,184.0,1.0,8483,181.0
1474506000,21213260,3921937500,185.5,183.5,185.5,1.5,8939,185.0
1474592400,23141189,4313995664,187.5,184.5,187.5,2.0,9042,185.0
1474851600,25218996,4635639758,185.0,183.0,183.0,-4.5,7882,183.5
1475110800,57778769,10764097342,187.5,185.5,185.5,2.5,15213,185.5
1475197200,45163412,8309463356,186.5,182.5,182.5,-3.0,11548,185.5
1475456400,18987856,3525971989,186.5,184.5,186.0,3.5,6733,186.0
1475542800,17139682,3191090272,187.0,185.0,187.0,1.0,6392,185.0
1475629200,19144379,3549073494,186.0,184.5,186.0,-1.0,6115,186.0
1475715600,15715729,2928528801,187.5,185.0,187.5,1.5,6847,185.0
1475802000,15870415,2969715475,188.0,186.0,188.0,0.5,6887,188.0
1476147600,31107793,5874765484,191.0,186.0,187.5,-0.5,10879,191.0
1476234000,24592212,4625439668,190.0,186.0,189.5,2.0,7805,186.5
1476320400,40728212,7675208676,191.0,187.0,188.5,-1.0,13817,190.5
1476406800,34340209,6450978969,189.0,186.5,188.0,-0.5,13583,187.0
1476666000,37878270,7051992670,187.5,185.0,186.5,-1.5,9908,186.5
1476752400,40651809,7582450283,187.0,185.5,187.0,0.5,8180,186.5
1476838800,38143867,7206475473,189.5,187.5,189.5,2.5,8834,187.5
1476925200,15736203,2989556440,190.5,189.0,190.5,1.0,4787,189.5
1477011600,22316844,4246605266,192.0,188.5,188.5,-2.0,8198,191.0
1477270800,14381349,2742131352,191.0,189.5,191.0,2.5,5860,191.0
1477357200,19145940,3680309682,193.0,191.0,193.0,2.0,7455,192.0
1477443600,24885036,4758575792,192.5,190.5,191.5,-1.5,7594,190.5
1477530000,26883192,5089143513,191.5,188.5,188.5,-3.0,9385,191.5
1477616400,33106885,6268990744,190.0,188.5,189.5,1.0,6562,189.5
1477875600,25830651,4871340189,190.5,186.5,188.5,-1.0,6560,189.0
1477962000,15128851,2854597839,189.5,187.5,189.5,1.0,5917,188.5
1478048400,16529619,3085447900,188.0,186.0,186.0,-3.5,7380,187.5
1478134800,25531563,4724824155,186.5,184.5,184.5,-1.5,7976,185.5
1478221200,15107076,2791857480,186.0,184.0,184.5,0.0,7260,184.5
1478480400,21430225,4023208624,189.0,186.0,189.0,4.5,7934,186.5
1478566800,15954387,3011077756,190.0,188.0,188.5,-0.5,6225,190.0
1478653200,55579000,10245544000,190.5,182.0,182.0,-6.5,22278,190.0
1478739600,38869432,7258713102,188.0,185.5,185.5,3.5,13292,187.0
1478826000,67636187,12291321069,183.0,181.0,181.5,-4.0,19522,181.5
1479085200,48032589,8680850609,182.0,180.0,180.5,-1.0,14717,181.0
1479171600,33528517,6055348577,182.0,179.0,180.0,-0.5,11312,179.5
1479258000,35293770,6403374640,183.0,180.0,180.0,0.0,10900,180.5
1479344400,23256023,4214237980,182.5,180.5,181.5,1.5,5234,182.0
1479430800,23731433,4291503493,181.5,180.0,181.0,-0.5,6949,181.5
1479690000,15622673,2824317313,181.5,180.0,181.0,0.0,6391,180.5
1479776400,31348118,5758734362,185.0,181.5,184.0,3.0,10086,182.0
1479862800,23068606,4278324376,186.5,184.0,185.5,1.5,9806,184.5
1479949200,19098768,3505303784,185.0,183.0,183.0,-2.5,6354,184.0
1480035600,10226870,1866763623,183.5,182.0,182.0,-1.0,4117,182.5
1480294800,22360419,4097502666,184.0,181.5,184.0,2.0,6548,181.5
1480381200,26894638,4930405401,185.0,182.0,182.0,-2.0,6259,183.5
1480467600,54053279,9882147890,183.0,181.5,183.0,1.0,5767,181.5
1480554000,13923341,2540480903,183.0,181.5,183.0,0.0,6514,182.0
1480640400,53946366,9634395330,179.5,178.0,178.0,-5.0,21618,179.0
1480899600,32249536,5771614169,180.0,178.0,179.0,1.0,10198,178.0
1480986000,27728861,5051414702,183.0,180.5,182.0,3.0,10430,181.0
1481072400,14529260,2645149219,183.5,181.5,181.5,-0.5,5127,183.0
1481158800,27276757,5030766288,185.5,183.0,185.5,4.0,11258,184.0
1481245200,24890768,4618750580,186.0,184.5,186.0,0.5,8116,186.0
1481504400,18817929,3494579936,187.0,184.0,185.0,-1.0,6853,186.0
1481590800,23692594,4398859330,186.5,184.5,186.0,1.0,7561,186.5
1481677200,16768971,3131823106,187.5,185.5,187.5,1.5,6485,186.5
1481763600,24244941,4508246366,187.5,184.5,187.0,-0.5,6135,185.0
1481850000,36266938,6720634530,187.0,185.0,185.0,-2.0,7994,185.5
1482109200,20553355,3763429465,184.5,182.5,182.5,-2.5,7956,184.0
1482195600,24243414,4394840051,182.5,180.0,182.5,0.0,10223,181.0
1482282000,32234176,5828554894,182.0,180.0,180.0,-2.5,11377,181.0
1482368400,26509271,4758580950,180.5,179.0,179.0,-1.0,10768,180.0
1482454800,24376885,4359360001,180.0,178.5,178.5,-0.5,9298,179.0
1482714000,5694358,1021265940,180.0,179.0,179.5,1.0,3404,179.0
1482800400,8276087,1488495160,180.5,179.5,180.0,0.5,4246,180.0
1482886800,21441126,3896591783,182.0,180.5,182.0,2.0,7026,181.0
1482973200,30211764,5453513284,181.5,180.0,180.0,-2.0,10947,180.0
1483059600,36748382,6647442778,182.5,180.0,181.5,1.5,11638,181.0
1483405200,23550783,4300648272,183.5,181.0,183.0,1.5,8743,181.5
1483491600,24482374,4478699942,184.0,181.5,183.0,0.0,8476,183.0
1483578000,21373561,3913389163,183.5,181.5,183.5,0.5,8297,182.0
1483664400,23120808,4250912732,184.5,183.5,184.0,0.5,9659,184.0
1483923600,18583788,3419409204,185.0,183.0,184.0,0.0,5759,184.0
1484010000,20691305,3811496280,185.5,183.5,184.0,0.0,7831,184.5
1484096400,29747168,5438136536,185.0,181.5,182.0,-2.0,10509,185.0
1484182800,48599502,8959263194,185.5,182.5,184.5,2.5,13220,182.5
1484269200,53089358,9622624651,182.5,180.5,181.5,-3.0,16366,180.5
1484528400,30878049,5545432320,180.5,179.0,179.5,-2.0,13441,180.0
1484614800,13207419,2386575839,181.0,179.5,181.0,1.5,5771,180.5
1484701200,23810637,4292682797,181.0,179.5,181.0,0.0,7783,180.5
1484787600,25935613,4673783621,181.0,179.5,180.5,-0.5,8400,179.5
1484874000,42317086,7658563990,181.5,180.5,181.0,0.5,7803,181.0
1485133200,58299156,10699572592,185.0,182.5,185.0,4.0,13560,182.5
1485219600,72014239,13356900945,186.5,184.5,185.5,0.5,14227,185.0
1485997200,153703780,28731441750,188.5,184.0,184.5,-1.0,21047,188.0
1486083600,30387652,5604884683,186.0,183.5,184.5,0.0,8079,186.0
1486342800,29702832,5476151588,185.5,184.0,184.5,0.0,8330,184.5
1486429200,23981988,4418689272,185.0,183.0,184.5,0.0,8712,183.5
1486515600,45607272,8371548478,184.5,183.0,183.5,-1.0,8245,183.5
1486602000,23419788,4320161722,185.5,183.5,184.0,0.5,6639,184.0
1486688400,49257380,9113650300,185.5,184.0,185.5,1.5,9566,184.5
1486947600,26155819,4904437753,188.0,186.5,187.5,2.0,10124,186.5
1487034000,46716940,8798947193,190.0,187.5,187.5,0.0,11413,189.0
1487120400,39928274,7528270012,189.5,186.5,189.0,1.5,12905,187.0
1487206800,28371087,5360502302,190.5,188.0,189.0,0.0,9035,190.0
1487293200,20407880,3870482337,190.5,189.0,189.5,0.5,7390,190.0
1487379600,3517102,667392778,190.5,189.5,189.5,0.0,1771,190.0
1487552400,13280401,2523599428,190.5,189.5,190.0,0.5,6466,190.0
1487638800,31987532,6058373156,190.0,188.5,190.0,0.0,8646,190.0
1487725200,26144905,4946742296,191.0,188.5,188.5,-1.5,6199,190.5
1487811600,36095621,6809495260,189.5,187.0,188.5,0.0,7885,188.0
1487898000,26177021,4945608983,190.5,187.5,189.0,0.5,7417,187.5
1488330000,48263273,9041728541,188.5,186.0,186.0,-3.0,12019,188.5
1488416400,40879671,7603470296,188.5,185.0,186.0,0.0,12567,188.0
1488502800,28213610,5199920850,185.0,184.0,184.0,-2.0,11570,184.5
1488762000,12633329,2321087036,184.5,183.5,183.5,-0.5,5831,184.0
1488848400,22816387,4214029230,185.5,184.0,185.5,2.0,5824,184.0
1488934800,38657077,7217763409,188.0,185.5,187.0,1.5,9614,186.0
1489021200,31119469,5750011305,186.0,184.0,184.5,-2.5,12394,185.5
1489107600,24886297,4569391905,184.5,183.0,183.5,-1.0,10065,184.0
1489366800,11025355,2048482530,186.5,185.0,186.5,3.0,4141,185.0
1489453200,24373221,4564713486,188.0,186.0,186.0,-0.5,7773,188.0
1489539600,14147168,2634475248,187.0,185.5,186.5,0.5,4952,185.5
1489626000,32452964,6143253446,190.0,188.0,190.0,3.5,15071,188.0
1489712400,38698064,7377279160,191.5,189.0,191.5,1.5,10731,189.5
1489971600,16531620,3154243641,191.5,189.5,191.5,0.0,6790,191.5
1490058000,33662234,6523324906,195.0,191.5,195.0,3.5,13192,192.0
1490144400,27766559,5349879407,193.5,191.5,193.5,-1.5,9435,192.5
1490230800,18831295,3628401625,193.5,192.0,193.5,0.0,6052,192.0
1490317200,17722202,3408016684,193.0,192.0,192.5,-1.0,5225,192.0
1490576400,29867998,5766195556,194.5,192.0,193.0,0.5,6963,194.5
1490662800,39522318,7662549266,195.0,192.5,194.5,1.5,9380,195.0
1490749200,33839400,6501685654,194.5,191.0,191.5,-3.0,11340,194.5
1490835600,30716971,5884771607,193.0,190.5,191.5,0.0,9900,192.5
1490922000,33996900,6457321080,192.0,189.0,189.0,-2.5,10225,191.0
1491354000,45116406,8656195632,193.0,189.5,193.0,4.0,14224,189.5
1491440400,17417037,3337417368,193.0,191.0,191.5,-1.5,6309,193.0
1491526800,19066095,3624732655,192.0,188.5,191.0,-0.5,7861,192.0
1491786000,17388929,3307523455,191.5,189.5,190.0,-1.0,6803,191.0
1491872400,9788922,1862488347,191.0,189.0,191.0,1.0,3348,190.0
1491958800,17418048,3321982188,191.5,190.0,191.0,0.0,5778,190.5
1492045200,14796174,2829915284,192.0,189.5,191.5,0.5,5705,189.5
1492131600,31317585,5909582565,189.5,188.0,189.0,-2.5,12442,189.5
1492390800,17111522,3223517863,189.0,187.5,187.5,-1.5,7470,189.0
1492477200,28732770,5411365190,189.5,187.5,188.0,0.5,6174,188.0
1492563600,31171199,5828201425,187.5,186.5,186.5,-1.5,9427,187.5
1492650000,32697485,6118457114,188.0,186.5,187.0,0.5,6751,186.5
1492736400,19034232,3603058600,190.0,187.5,190.0,3.0,6966,187.5
1492995600,29572675,5612973548,191.5,188.5,190.0,0.0,5428,191.0
1493082000,31952889,6096631799,192.0,189.5,192.0,2.0,10510,190.5
1493168400,31119972,5951704052,192.0,190.5,191.0,-1.0,10342,192.0
1493254800,35812934,6877484808,193.0,190.5,193.0,2.0,9859,192.0
1493341200,38381021,7446882120,194.5,193.0,194.5,1.5,11671,193.5
1493686800,45851963,9053856108,199.0,195.5,196.5,2.0,15718,198.5
1493773200,27240962,5390698304,198.5,197.0,198.0,1.5,9259,198.0
1493859600,22194084,4394409518,199.0,197.0,198.0,0.0,8787,198.5
1493946000,17618358,3484019026,198.5,197.0,197.5,-0.5,6078,197.0
1494205200,39591009,7943498809,202.5,199.0,202.5,5.0,15190,199.0
1494291600,48285324,9920879512,207.0,203.5,203.5,1.0,15467,205.5
1494378000,31075759,6369713620,206.0,204.0,205.5,2.0,11094,204.0
1494464400,44286097,9144772197,208.5,204.0,207.5,2.0,16478,204.5
1494550800,25507045,5246098865,207.0,205.0,206.0,-1.5,7515,205.0
1494810000,25922334,5324070590,206.0,204.0,206.0,0.0,8141,204.0
1494896400,36604672,7468111624,205.0,203.5,204.5,-1.5,11066,205.0
1494982800,22606380,4599735640,204.0,203.0,204.0,-0.5,9323,203.0
1495069200,22490217,4559780051,204.0,201.5,203.5,-0.5,6983,202.5
1495155600,17163108,3490280961,204.5,202.5,203.0,-0.5,6014,203.5
1495414800,17419705,3554245920,205.0,203.0,205.0,2.0,5278,203.5
1495501200,23028298,4738103907,207.0,204.5,205.0,0.0,7003,205.0
1495587600,18307715,3760309975,206.0,205.0,205.5,0.5,5141,205.0
1495674000,26088748,5388004408,207.0,205.5,207.0,1.5,7406,206.0
1495760400,32976727,6794923568,207.0,205.0,207.0,0.0,8059,205.0
1496192400,67935145,13853122715,207.0,203.0,203.0,-4.0,11757,206.5
1496278800,29623649,6096361694,207.0,204.5,207.0,4.0,6374,205.0
1496365200,23265323,4845442265,209.0,207.5,209.0,2.0,7429,208.5
1496451600,1535230,320348914,209.0,208.0,209.0,0.0,1078,209.0
1496624400,22545164,4746962354,212.0,209.0,212.0,3.0,8931,209.5
1496710800,15382025,3243804586,211.5,210.5,210.5,-1.5,5541,210.5
1496797200,34729326,7342424736,212.5,210.0,211.5,1.0,8034,212.0
1496883600,21654488,4599496993,213.0,211.5,213.0,1.5,7926,212.0
1496970000,35190159,7505851237,215.0,212.0,212.0,-1.0,10657,214.5
1497229200,63111746,13135046554,210.0,207.0,207.5,-4.5,22473,207.0
1497315600,49983303,10381567507,208.5,206.5,208.0,0.5,13236,207.0
1497402000,39083899,8113132831,209.5,206.0,207.0,-1.0,11304,208.5
1497488400,19486457,4046560581,208.0,207.0,208.0,1.0,6497,207.5
1497574800,32856536,6902455266,212.0,207.0,211.5,3.5,9683,207.5
1497834000,17489571,3712290873,213.0,210.5,213.0,1.5,5658,211.0
1497920400,28784100,6229988043,218.0,214.5,216.5,3.5,9135,215.0
1498006800,45384482,9793828804,217.0,214.5,215.5,-1.0,12233,216.0
1498093200,26094649,5674049232,218.0,216.5,218.0,2.5,7559,217.0
1498179600,39686091,8627393668,218.5,217.0,217.0,-1.0,14539,218.0
1498438800,60140797,12848925735,215.0,212.0,215.0,0.0,20653,212.0
1498525200,44504785,9437315205,214.0,211.0,211.5,-3.5,17122,214.0
1498611600,52273921,10919812400,210.0,208.0,208.5,-3.0,15953,209.5
1498698000,27049234,5678566197,210.5,208.5,210.0,1.5,8431,210.5
1498784400,31709978,6580047422,208.5,206.5,208.5,-1.5,9805,206.5
1499043600,21066605,4382736445,209.0,207.0,209.0,0.5,7037,207.5
1499130000,21592272,4476915676,208.5,207.0,207.0,-2.0,8990,208.0
1499216400,23463030,4868199460,208.5,206.5,208.5,1.5,7278,207.0
1499302800,15260726,3166474008,208.5,207.0,207.5,-1.0,4473,208.0
1499389200,21567705,4449245335,207.5,205.5,206.0,-1.5,8234,207.0
1499648400,13326526,2749724552,207.0,206.0,206.0,0.0,5812,206.5
1499734800,34593975,7275696778,212.0,207.5,212.0,6.0,11217,208.0
1499821200,26887728,5690155100,212.5,210.5,210.5,-1.5,9582,211.0
1499907600,50136849,10735533186,216.0,211.5,214.5,4.0,16903,212.0
1499994000,22364167,4773890099,214.5,212.0,213.0,-1.5,9330,213.0
1500253200,21400126,4566620338,215.5,211.5,213.0,0.0,8537,215.0
1500339600,18756453,3998545790,214.0,212.0,214.0,1.0,8905,213.0
1500426000,20661381,4428023668,215.0,212.5,214.5,0.5,11699,212.5
1500512400,20795770,4468108550,215.5,214.0,215.5,1.0,8261,215.0
1500598800,15422136,3302914894,215.0,213.5,214.0,-1.5,7558,214.0
1500858000,20002702,4279712228,214.5,213.0,214.5,0.5,6805,213.5
1500944400,13853196,2965264666,214.5,213.5,214.0,-0.5,4836,214.0
1501030800,15900563,3393269119,215.0,212.5,213.0,-1.0,5219,215.0
1501117200,23045021,4959471015,216.0,213.5,215.5,2.5,9138,213.5
1501203600,21121133,4498197191,214.0,212.5,213.0,-2.5,7997,213.0
1501462800,20363314,4352541276,214.5,211.5,214.5,1.5,6039,211.5
1501549200,20314999,4325934287,214.0,212.0,212.0,-2.5,7318,212.5
1501635600,30528035,6574998275,216.0,214.0,216.0,4.0,11028,214.0
1501722000,27097397,5779905218,214.0,212.5,213.5,-2.5,7041,213.0
1501808400,22187420,4735259954,214.0,212.5,213.0,-0.5,5240,213.5
1502067600,21594977,4653776958,216.5,213.5,216.0,3.0,7115,213.5
1502154000,25223804,5483118368,219.0,216.0,217.5,1.5,8404,217.5
1502240400,28129447,6035247455,215.5,213.5,214.5,-3.0,9826,215.0
1502326800,27440049,5866558686,215.5,212.5,214.0,-0.5,8227,215.5
1502413200,41592129,8803564627,213.5,210.5,212.5,-1.5,13751,211.0
1502672400,29414616,6233486198,214.0,210.0,211.0,-1.5,7719,213.5
1502758800,14385915,3073117310,214.5,213.0,214.0,3.0,5250,213.0
1502845200,25206990,5357190370,214.5,211.0,213.0,-1.0,8610,214.5
1502931600,8353232,1785167148,214.0,213.0,214.0,1.0,3120,213.5
1503018000,14363526,3043468038,213.0,211.0,212.5,-1.5,3999,212.0
1503277200,13847499,2934064688,213.0,211.5,211.5,-1.0,5152,212.5
1503363600,17330415,3710809960,214.5,213.0,214.5,3.0,7908,213.5
1503450000,11757917,2531926275,216.0,214.0,215.5,1.0,5873,215.5
1503536400,15426842,3341510582,217.0,215.5,217.0,1.5,6953,216.0
1503622800,10975387,2384766481,217.5,216.0,217.5,0.5,5546,217.5
1503882000,16512159,3564102094,216.5,215.0,216.0,-1.5,5673,215.0
1503968400,16561161,3569385647,216.0,215.0,216.0,0.0,5587,216.0
1504054800,19674310,4274683770,218.0,216.0,217.5,1.5,6732,216.0
1504141200,26945202,5837056904,218.0,215.5,216.5,-1.0,6585,217.5
1504227600,17805405,3851834126,217.5,215.0,216.5,0.0,6956,215.0
1504486800,15053185,3273164145,218.0,215.5,217.5,1.0,8635,216.5
1504573200,34514275,7503488603,218.0,216.5,218.0,0.5,7065,218.0
1504659600,28148528,6117444609,218.0,216.0,217.0,-1.0,6999,216.5
1504746000,19198540,4170321680,218.5,216.0,217.0,0.0,6586,218.0
1504832400,25512045,5549520265,218.0,216.5,218.0,1.0,7969,217.0
1505091600,19387886,4215723762,219.5,216.5,217.0,-1.0,5305,219.0
1505178000,24862321,5437521978,219.5,217.5,219.0,2.0,5992,219.0
1505264400,18336541,3998984438,219.0,217.5,218.0,-1.0,4598,217.5
1505350800,21508567,4701852606,219.0,217.5,218.5,0.5,6314,218.5
1505437200,48901103,10668230939,219.0,217.0,218.5,0.0,5253,218.5
1505696400,17812705,3905801892,220.0,218.0,219.5,1.0,6714,219.0
1505782800,26255575,5742129525,221.5,220.0,221.5,2.0,11072,221.5
1505869200,23434237,5179958449,222.0,220.0,221.5,0.0,9347,221.0
1505955600,18645565,4125047365,223.0,220.0,221.0,-0.5,6604,221.0
1506042000,22456370,4930530220,222.0,218.5,218.5,-2.5,7431,221.5
1506301200,17458286,3797761662,218.5,217.0,217.0,-1.5,6250,217.5
1506387600,25003901,5392244669,218.0,214.0,214.0,-3.0,8768,217.5
1506474000,24794510,5353580844,217.5,215.0,215.0,1.0,7326,217.5
1506560400,31616062,6788534834,216.0,213.5,214.0,-1.0,7749,215.0
1506646800,23954708,5184362760,217.5,215.5,216.5,2.5,7507,216.0
1506733200,4254045,924823765,218.5,216.5,216.5,0.0,2446,218.0
1506906000,28360551,6233064680,220.5,218.5,220.5,4.0,10605,219.5
1506992400,38330938,8497244691,223.0,219.0,222.5,2.0,12703,219.0
1507165200,25397939,5691251336,225.5,222.0,224.5,2.0,8601,222.0
1507251600,16040516,3604683862,225.5,223.5,224.5,0.0,7612,225.0
1507683600,67649562,15633206754,233.5,226.5,233.0,8.5,20879,226.5
1507770000,44176186,10450920432,237.5,234.5,237.5,4.5,16490,235.0
1508461200,27056035,6456386670,239.5,237.5,237.5,-1.5,7206,238.0
1508893200,17205187,4099505436,239.0,237.5,238.0,0.0,5808,238.5
1509066000,18040541,4304460160,240.0,237.5,239.0,3.0,5715,237.5
1509325200,30241990,7358619170,245.0,241.5,243.0,4.0,10609,242.0
1509411600,22582013,5497062659,245.0,241.5,243.0,0.0,8176,243.5
1509498000,20465054,4975624502,245.0,241.5,242.5,-0.5,6464,243.5
1509584400,16309342,3940181714,242.5,240.5,241.0,-1.5,5912,242.0
1509670800,18327682,4386122470,241.0,238.5,239.0,-2.0,5621,240.5
1509930000,21029515,5063670900,244.0,239.0,239.5,0.5,6601,243.5
1510016400,21689261,5266500464,244.0,241.5,244.0,4.5,6729,242.0
1510102800,14579103,3536455029,243.5,242.0,242.5,-1.5,4610,243.0
1510189200,21366949,5151628572,243.0,240.0,241.0,-1.5,6339,240.5
1510275600,15061296,3629826936,242.0,239.5,240.5,-0.5,4465,240.0
1510534800,12087858,2904559294,241.5,239.5,239.5,-1.0,4288,240.0
